contractId,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
2026092203018962,NLIC,34,16,150,755.0,113250.0,2026-09-22,199361428,187,Vision Securities Pvt. Ltd,Primo Securities (PVT) Ltd.,2026-09-22T14:59:59.015962,Nepal Life Insurance Co. Ltd.
2026092203018961,NLIC,34,26,100,755.0,75500.0,2026-09-22,199361426,187,Vision Securities Pvt. Ltd,Asian Securities Private Ltd.,2026-09-22T14:59:59.015895,Nepal Life Insurance Co. Ltd.
2026092203018960,NLIC,34,87,500,754.9,377450.0,2026-09-22,199361422,187,Vision Securities Pvt. Ltd,S.P.S.A. Securities Limited,2026-09-22T14:59:59.015804,Nepal Life Insurance Co. Ltd.
2026092203018959,NLIC,34,57,150,754.0,113100.0,2026-09-22,199361418,187,Vision Securities Pvt. Ltd,Aryatara Investment & Securities,2026-09-22T14:59:59.015728,Nepal Life Insurance Co. Ltd.
2026092203018958,NLIC,34,58,19,753.0,14307.0,2026-09-22,199361416,187,Vision Securities Pvt. Ltd,Naasa Securities Co. Ltd.,2026-09-22T14:59:59.015651,Nepal Life Insurance Co. Ltd.
2026092203018957,NLIC,34,40,50,752.0,37600.0,2026-09-22,199361414,187,Vision Securities Pvt. Ltd,Creative Securities Pvt Ltd,2026-09-22T14:59:59.015572,Nepal Life Insurance Co. Ltd.
2026092203018956,NLIC,34,42,199,752.0,149648.0,2026-09-22,199361412,187,Vision Securities Pvt. Ltd,Sani Securities Company Ltd.,2026-09-22T14:59:59.015458,Nepal Life Insurance Co. Ltd.
2026092203018955,NLIC,34,57,500,751.0,375500.0,2026-09-22,199361410,187,Vision Securities Pvt. Ltd,Aryatara Investment & Securities,2026-09-22T14:59:59.015394,Nepal Life Insurance Co. Ltd.
2026092203018954,NLIC,34,6,1000,751.0,751000.0,2026-09-22,199361408,187,Vision Securities Pvt. Ltd,Agrawal Securities (PVT) Ltd.,2026-09-22T14:59:59.015323,Nepal Life Insurance Co. Ltd.
2026092203018953,NLIC,34,33,20,751.0,15020.0,2026-09-22,199361406,187,Vision Securities Pvt. Ltd,Dakshinkali Investment & Securities Pvt. Ltd.,2026-09-22T14:59:59.015255,Nepal Life Insurance Co. Ltd.
2026092203018952,NLIC,34,43,20,751.0,15020.0,2026-09-22,199361404,187,Vision Securities Pvt. Ltd,South Asian Bulls Pvt. Ltd.,2026-09-22T14:59:59.01519,Nepal Life Insurance Co. Ltd.
2026092203018951,NLIC,34,26,100,751.0,75100.0,2026-09-22,199361402,187,Vision Securities Pvt. Ltd,Asian Securities Private Ltd.,2026-09-22T14:59:59.015117,Nepal Life Insurance Co. Ltd.
2026092203018950,NLIC,34,54,10,750.0,7500.0,2026-09-22,199361400,187,Vision Securities Pvt. Ltd,Sewa Securities Pvt. Ltd.,2026-09-22T14:59:59.015045,Nepal Life Insurance Co. Ltd.
2026092203018949,NLIC,34,57,100,750.0,75000.0,2026-09-22,199361398,187,Vision Securities Pvt. Ltd,Aryatara Investment & Securities,2026-09-22T14:59:59.014973,Nepal Life Insurance Co. Ltd.
2026092203018948,NLIC,34,69,100,750.0,75000.0,2026-09-22,199361396,187,Vision Securities Pvt. Ltd,INDEX SECURITIES LIMITED,2026-09-22T14:59:59.014893,Nepal Life Insurance Co. Ltd.
2026092203018947,NLIC,34,6,20,750.0,15000.0,2026-09-22,199361394,187,Vision Securities Pvt. Ltd,Agrawal Securities (PVT) Ltd.,2026-09-22T14:59:59.014811,Nepal Life Insurance Co. Ltd.
2026092203018946,NLIC,34,44,100,750.0,75000.0,2026-09-22,199361392,187,Vision Securities Pvt. Ltd,Dynamic Money Managers Securities Pvt. Ltd.,2026-09-22T14:59:59.014737,Nepal Life Insurance Co. Ltd.
2026092203018945,NLIC,34,36,10,750.0,7500.0,2026-09-22,199361390,187,Vision Securities Pvt. Ltd,Secured Securities Ltd.,2026-09-22T14:59:59.014665,Nepal Life Insurance Co. Ltd.
2026092203018944,NLIC,34,52,50,750.0,37500.0,2026-09-22,199361388,187,Vision Securities Pvt. Ltd,Sundhara Securities Limited,2026-09-22T14:59:59.014573,Nepal Life Insurance Co. Ltd.
2026092203018943,NLIC,34,99,10,750.0,7500.0,2026-09-22,199361386,187,Vision Securities Pvt. Ltd,Prabhu Stock Market Limited,2026-09-22T14:59:59.014507,Nepal Life Insurance Co. Ltd.
2026092203018942,NLIC,34,7,50,750.0,37500.0,2026-09-22,199361384,187,Vision Securities Pvt. Ltd,J.F. Securites (PVT) Ltd.,2026-09-22T14:59:59.014414,Nepal Life Insurance Co. Ltd.
2026092203018941,NLIC,34,42,195,750.0,146250.0,2026-09-22,199361382,187,Vision Securities Pvt. Ltd,Sani Securities Company Ltd.,2026-09-22T14:59:59.014338,Nepal Life Insurance Co. Ltd.
2026092203018940,NLIC,34,34,630,749.9,472437.0,2026-09-22,199361380,187,Vision Securities Pvt. Ltd,Vision Securities Pvt. Ltd,2026-09-22T14:59:59.014247,Nepal Life Insurance Co. Ltd.
2026092203018939,NLIC,34,40,50,749.9,37495.0,2026-09-22,199361378,187,Vision Securities Pvt. Ltd,Creative Securities Pvt Ltd,2026-09-22T14:59:59.014175,Nepal Life Insurance Co. Ltd.
2026092203018938,NLIC,34,16,300,749.9,224970.0,2026-09-22,199361376,187,Vision Securities Pvt. Ltd,Primo Securities (PVT) Ltd.,2026-09-22T14:59:59.014105,Nepal Life Insurance Co. Ltd.
2026092203018937,NLIC,34,70,161,749.0,120589.0,2026-09-22,199361374,187,Vision Securities Pvt. Ltd,Infinity Securities Limited,2026-09-22T14:59:59.014031,Nepal Life Insurance Co. Ltd.
2026092203018936,NLIC,34,14,82,749.0,61418.0,2026-09-22,199361372,187,Vision Securities Pvt. Ltd,Nepal Stock House (PVT) Ltd.,2026-09-22T14:59:59.013957,Nepal Life Insurance Co. Ltd.
2026092203018935,NLIC,34,56,26,748.0,19448.0,2026-09-22,199361370,187,Vision Securities Pvt. Ltd,Sri Hari Securities Pvt. Ltd.,2026-09-22T14:59:59.013881,Nepal Life Insurance Co. Ltd.
2026092203018934,NLIC,34,45,500,748.0,374000.0,2026-09-22,199361368,187,Vision Securities Pvt. Ltd,Imperial Securities Company Pvt. Ltd.,2026-09-22T14:59:59.013804,Nepal Life Insurance Co. Ltd.
2026092203018933,NLIC,34,41,20,748.0,14960.0,2026-09-22,199361366,187,Vision Securities Pvt. Ltd,Linch Stock Market Ltd.,2026-09-22T14:59:59.013732,Nepal Life Insurance Co. Ltd.
2026092203018932,NLIC,34,45,95,747.5,71012.5,2026-09-22,199361364,187,Vision Securities Pvt. Ltd,Imperial Securities Company Pvt. Ltd.,2026-09-22T14:59:59.013654,Nepal Life Insurance Co. Ltd.
2026092203018931,NLIC,34,5,190,747.4,142006.0,2026-09-22,199361362,187,Vision Securities Pvt. Ltd,Market Securities & Exchange (PVT) Ltd.,2026-09-22T14:59:59.013559,Nepal Life Insurance Co. Ltd.
2026092204017274,MEN,39,46,100,657.0,65700.0,2026-09-22,199361360,2913,Sumeru Securities Pvt. Ltd.,Kalika Securities Pvt. Ltd.,2026-09-22T14:59:58.997434,Mountain Energy Nepal Limited
2026092203018930,SOHL,99,21,10,657.9,6579.0,2026-09-22,199361359,9311,Prabhu Stock Market Limited,Midas Stock Broking Company Private Limited,2026-09-22T14:59:58.959326,Solu Hydropower Limited
2026092204017273,SJCL,42,59,100,249.7,24970.0,2026-09-22,199361357,2842,Sani Securities Company Ltd.,Deevyaa Securities & Stock House Pvt. Ltd,2026-09-22T14:59:58.955682,SANJEN JALAVIDHYUT COMPANY LIMITED
2026092203018929,MPFL,92,7,10,590.0,5900.0,2026-09-22,199361355,471,Roadshow securities limited,J.F. Securites (PVT) Ltd.,2026-09-22T14:59:58.945265,Multipurpose Finance Company  Limited
2026092203018928,SAPDBL,80,57,240,628.0,150720.0,2026-09-22,199361347,2860,Indira securities pvt. ltd,Aryatara Investment & Securities,2026-09-22T14:59:58.93101,Saptakoshi Development Bank Ltd
2026092203018927,SAPDBL,80,58,10,623.7,6237.0,2026-09-22,199361334,2860,Indira securities pvt. ltd,Naasa Securities Co. Ltd.,2026-09-22T14:59:58.930908,Saptakoshi Development Bank Ltd
2026092205019456,GCIL,42,45,271,382.0,103522.0,2026-09-22,199361350,9193,Sani Securities Company Ltd.,Imperial Securities Company Pvt. Ltd.,2026-09-22T14:59:58.926743,Ghorahi Cement Industry Limited
2026092205019455,GCIL,42,28,314,381.8,119885.2,2026-09-22,199361340,9193,Sani Securities Company Ltd.,Shree Krishna Securities Ltd.,2026-09-22T14:59:58.926676,Ghorahi Cement Industry Limited
2026092205019454,GCIL,42,16,200,381.8,76360.0,2026-09-22,199361332,9193,Sani Securities Company Ltd.,Primo Securities (PVT) Ltd.,2026-09-22T14:59:58.926619,Ghorahi Cement Industry Limited
2026092205019453,GCIL,42,45,50,381.5,19075.0,2026-09-22,199361328,9193,Sani Securities Company Ltd.,Imperial Securities Company Pvt. Ltd.,2026-09-22T14:59:58.926563,Ghorahi Cement Industry Limited
2026092205019452,GCIL,42,22,880,381.5,335720.0,2026-09-22,199361325,9193,Sani Securities Company Ltd.,Siprabi Securities Pvt. Ltd.,2026-09-22T14:59:58.926507,Ghorahi Cement Industry Limited
2026092205019451,GCIL,42,42,100,381.0,38100.0,2026-09-22,199361321,9193,Sani Securities Company Ltd.,Sani Securities Company Ltd.,2026-09-22T14:59:58.926442,Ghorahi Cement Industry Limited
2026092205019450,GCIL,42,56,385,381.0,146685.0,2026-09-22,199361316,9193,Sani Securities Company Ltd.,Sri Hari Securities Pvt. Ltd.,2026-09-22T14:59:58.926278,Ghorahi Cement Industry Limited
2026092203018926,BJHL,29,86,10,650.0,6500.0,2026-09-22,199361315,9322,Trisul Securities & Invt. Ltd.,Stoxkarts Securities Limited,2026-09-22T14:59:58.916483,Bhujung Hydropower Limited
2026092205019449,NRIC,14,83,10,832.0,8320.0,2026-09-22,199361310,2881,Nepal Stock House (PVT) Ltd.,Sanima Securities Limited,2026-09-22T14:59:58.892143,Nepal Reinsurance Company Limited
2026092204017272,UAIL,99,38,20,379.0,7580.0,2026-09-22,199361304,180,Prabhu Stock Market Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-09-22T14:59:58.880265,United Ajod Insurance Limited
2026092204017271,LEC,61,49,2000,260.0,520000.0,2026-09-22,199361294,2903,BHOLE GANESH SECURITIES LTD,Online Securities Pvt. Ltd.,2026-09-22T14:59:58.853778,Liberty Energy Company Limited
2026092204017270,ULBSL,60,58,142,2600.0,369200.0,2026-09-22,199361208,8063,Nagarik Stock Dealer ,Naasa Securities Co. Ltd.,2026-09-22T14:59:58.852992,Upakar Laghubitta Bittiya Sanstha Limited
2026092204017269,ULBSL,60,43,22,2600.0,57200.0,2026-09-22,199361201,8063,Nagarik Stock Dealer ,South Asian Bulls Pvt. Ltd.,2026-09-22T14:59:58.852912,Upakar Laghubitta Bittiya Sanstha Limited
2026092204017268,ULBSL,60,26,50,2600.0,130000.0,2026-09-22,199361197,8063,Nagarik Stock Dealer ,Asian Securities Private Ltd.,2026-09-22T14:59:58.852839,Upakar Laghubitta Bittiya Sanstha Limited
2026092204017267,ULBSL,60,58,20,2600.0,52000.0,2026-09-22,199361195,8063,Nagarik Stock Dealer ,Naasa Securities Co. Ltd.,2026-09-22T14:59:58.85276,Upakar Laghubitta Bittiya Sanstha Limited
2026092204017266,ULBSL,60,58,30,2600.0,78000.0,2026-09-22,199361193,8063,Nagarik Stock Dealer ,Naasa Securities Co. Ltd.,2026-09-22T14:59:58.852675,Upakar Laghubitta Bittiya Sanstha Limited
2026092204017265,ULBSL,60,42,20,2599.9,51998.0,2026-09-22,199361191,8063,Nagarik Stock Dealer ,Sani Securities Company Ltd.,2026-09-22T14:59:58.852594,Upakar Laghubitta Bittiya Sanstha Limited
2026092204017264,ULBSL,60,32,26,2590.0,67340.0,2026-09-22,199361189,8063,Nagarik Stock Dealer ,Premier Securities Company Ltd.,2026-09-22T14:59:58.852504,Upakar Laghubitta Bittiya Sanstha Limited
2026092204017263,ULBSL,60,95,10,2580.0,25800.0,2026-09-22,199361187,8063,Nagarik Stock Dealer ,Magnet Securities and Investment Company Private Limited,2026-09-22T14:59:58.852411,Upakar Laghubitta Bittiya Sanstha Limited
2026092204017262,ULBSL,60,6,80,2575.0,206000.0,2026-09-22,199361185,8063,Nagarik Stock Dealer ,Agrawal Securities (PVT) Ltd.,2026-09-22T14:59:58.852272,Upakar Laghubitta Bittiya Sanstha Limited
2026092205019448,HDL,57,48,100,1284.0,128400.0,2026-09-22,199361184,235,Aryatara Investment & Securities,Trishakti Securities Public Limited,2026-09-22T14:59:58.843608,Himalayan Distillery Limited
2026092205019447,NRN,80,71,320,1448.0,463360.0,2026-09-22,199361180,2898,Indira securities pvt. ltd,SHUBHAKAMANA SECURITIES PVT. LTD,2026-09-22T14:59:58.83971,NRN Infrastructure and Development Limited
2026092203018925,RSML,45,13,10,2699.0,26990.0,2026-09-22,199361181,9306,Imperial Securities Company Pvt. Ltd.,Thrive Brokerage House Pvt. Ltd,2026-09-22T14:59:58.839582,Reliance Spinning Mills Limited
2026092203018924,YMHL,35,57,10,579.9,5799.0,2026-09-22,199361178,9342,Kohinoor Investment & Securities Pvt. Ltd.,Aryatara Investment & Securities,2026-09-22T14:59:58.831557,Yambaling Hydropower Limited
2026092203018923,ILBS,38,38,30,1004.9,30147.0,2026-09-22,199361176,2832,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-09-22T14:59:58.755081,Infinity Laghubitta Bittiya Sanstha Limited
2026092203018922,ILBS,38,57,10,1004.8,10048.0,2026-09-22,199361173,2832,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Aryatara Investment & Securities,2026-09-22T14:59:58.755055,Infinity Laghubitta Bittiya Sanstha Limited
